"No.","Time","Source","Destination","Protocol","Length","Info","RTT","ACK","Retransmisiones","Analisis RTO"
"1362","2021-11-28 18:16:56,328276","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1363","2021-11-28 18:16:58,498100","c2:04:04:48:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console","","","",""
"1364","2021-11-28 18:16:58,511728","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1365","2021-11-28 18:17:06,921887","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1366","2021-11-28 18:17:08,898737","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1367","2021-11-28 18:17:17,611129","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1368","2021-11-28 18:17:19,569159","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1369","2021-11-28 18:17:23,398303","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1370","2021-11-28 18:17:28,100699","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1371","2021-11-28 18:17:30,119296","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1372","2021-11-28 18:17:35,860210","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1373","2021-11-28 18:17:38,029309","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1374","2021-11-28 18:17:40,486406","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1375","2021-11-28 18:17:48,721790","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1376","2021-11-28 18:17:51,203882","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1377","2021-11-28 18:17:59,640633","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1378","2021-11-28 18:18:02,125073","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1379","2021-11-28 18:18:10,264790","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1380","2021-11-28 18:18:12,143945","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1381","2021-11-28 18:18:20,949042","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1382","2021-11-28 18:18:22,805539","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1383","2021-11-28 18:18:26,739607","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1384","2021-11-28 18:18:31,266083","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1385","2021-11-28 18:18:33,057065","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1386","2021-11-28 18:18:38,572853","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1387","2021-11-28 18:18:40,909561","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1388","2021-11-28 18:18:43,215007","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1389","2021-11-28 18:18:51,632226","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1390","2021-11-28 18:18:54,219167","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1391","2021-11-28 18:19:02,711080","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1392","2021-11-28 18:19:05,229525","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1393","2021-11-28 18:19:13,380981","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1394","2021-11-28 18:19:15,314821","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1395","2021-11-28 18:19:24,068321","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1396","2021-11-28 18:19:25,902132","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1397","2021-11-28 18:19:29,804588","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1398","2021-11-28 18:19:34,515546","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1399","2021-11-28 18:19:36,433426","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1400","2021-11-28 18:19:42,149353","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1401","2021-11-28 18:19:44,774215","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1402","2021-11-28 18:19:45,193081","c2:03:04:38:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console","","","",""
"1403","2021-11-28 18:19:46,872816","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1404","2021-11-28 18:19:55,186684","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1405","2021-11-28 18:19:57,681146","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1406","2021-11-28 18:20:05,839099","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1407","2021-11-28 18:20:07,881700","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1408","2021-11-28 18:20:16,437863","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1409","2021-11-28 18:20:18,322083","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1410","2021-11-28 18:20:27,014824","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1411","2021-11-28 18:20:28,892978","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1412","2021-11-28 18:20:32,744245","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1413","2021-11-28 18:20:37,474837","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1414","2021-11-28 18:20:39,443863","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1415","2021-11-28 18:20:45,757083","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1416","2021-11-28 18:20:48,596618","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1417","2021-11-28 18:20:50,498496","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1418","2021-11-28 18:20:58,536401","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1419","2021-11-28 18:21:01,089321","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1420","2021-11-28 18:21:09,403019","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1421","2021-11-28 18:21:11,463341","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1422","2021-11-28 18:21:19,985057","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1423","2021-11-28 18:21:21,913512","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1424","2021-11-28 18:21:30,609081","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1425","2021-11-28 18:21:32,516422","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1426","2021-11-28 18:21:36,773425","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1427","2021-11-28 18:21:41,527373","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1428","2021-11-28 18:21:43,511538","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1429","2021-11-28 18:21:49,500151","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1430","2021-11-28 18:21:52,283115","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1431","2021-11-28 18:21:54,186933","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1432","2021-11-28 18:22:02,396625","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1433","2021-11-28 18:22:04,830394","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1434","2021-11-28 18:22:12,929133","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1435","2021-11-28 18:22:15,439406","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1436","2021-11-28 18:22:23,677651","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1437","2021-11-28 18:22:25,627480","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1438","2021-11-28 18:22:34,341051","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1439","2021-11-28 18:22:36,308969","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1440","2021-11-28 18:22:40,170873","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1441","2021-11-28 18:22:45,010641","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1442","2021-11-28 18:22:47,168252","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1443","2021-11-28 18:22:53,612223","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1444","2021-11-28 18:22:56,233083","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1445","2021-11-28 18:22:58,394674","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1446","2021-11-28 18:23:07,513420","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1447","2021-11-28 18:23:09,605977","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1448","2021-11-28 18:23:17,952982","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1449","2021-11-28 18:23:20,140709","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1450","2021-11-28 18:23:28,369757","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1451","2021-11-28 18:23:29,938868","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1452","2021-11-28 18:23:39,086272","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1453","2021-11-28 18:23:40,660029","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1454","2021-11-28 18:23:44,953385","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1455","2021-11-28 18:23:49,752416","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1456","2021-11-28 18:23:51,385163","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1457","2021-11-28 18:23:57,185164","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1458","2021-11-28 18:23:59,654884","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1459","2021-11-28 18:24:01,901243","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1460","2021-11-28 18:24:10,352909","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1461","2021-11-28 18:24:12,501862","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1462","2021-11-28 18:24:21,033720","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1463","2021-11-28 18:24:23,156995","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1464","2021-11-28 18:24:31,633257","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1465","2021-11-28 18:24:33,751420","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1466","2021-11-28 18:24:42,189692","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1467","2021-11-28 18:24:43,450698","PcsCompu_63:b6:65","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2","","","",""
"1468","2021-11-28 18:24:43,459757","c2:03:04:38:00:00","PcsCompu_63:b6:65","ARP","60","10.0.0.3 is at c2:03:04:38:00:00","","","",""
"1469","2021-11-28 18:24:43,476656","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1470","2021-11-28 18:24:43,487518","PcsCompu_63:b6:65","Broadcast","ARP","60","Who has 10.0.0.1? Tell 10.0.0.2","","","",""
"1471","2021-11-28 18:24:43,491772","c2:04:04:48:00:00","PcsCompu_63:b6:65","ARP","60","10.0.0.1 is at c2:04:04:48:00:00","","","",""
"1472","2021-11-28 18:24:43,505986","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1473","2021-11-28 18:24:43,513508","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1474","2021-11-28 18:24:47,530039","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1475","2021-11-28 18:24:47,546318","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1476","2021-11-28 18:24:47,716020","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1477","2021-11-28 18:24:51,571073","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1478","2021-11-28 18:24:51,593531","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1479","2021-11-28 18:24:51,860944","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1480","2021-11-28 18:24:54,053201","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1481","2021-11-28 18:24:55,618628","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1482","2021-11-28 18:24:55,643030","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1483","2021-11-28 18:24:59,662387","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1484","2021-11-28 18:24:59,681784","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1485","2021-11-28 18:24:59,888814","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1486","2021-11-28 18:25:02,428595","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1487","2021-11-28 18:25:03,700498","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1488","2021-11-28 18:25:03,717130","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1489","2021-11-28 18:25:04,579492","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1490","2021-11-28 18:25:07,729573","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1491","2021-11-28 18:25:07,738353","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1492","2021-11-28 18:25:11,766167","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1493","2021-11-28 18:25:11,784707","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1494","2021-11-28 18:25:12,951308","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1495","2021-11-28 18:25:15,069054","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1496","2021-11-28 18:25:15,806344","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1497","2021-11-28 18:25:15,826000","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1498","2021-11-28 18:25:19,838405","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1499","2021-11-28 18:25:19,846181","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1500","2021-11-28 18:25:23,604949","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1501","2021-11-28 18:25:23,867827","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1502","2021-11-28 18:25:23,886366","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1503","2021-11-28 18:25:25,651040","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1504","2021-11-28 18:25:27,908562","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1505","2021-11-28 18:25:27,929217","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1506","2021-11-28 18:25:31,950174","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1507","2021-11-28 18:25:31,968766","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1508","2021-11-28 18:25:34,272758","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1509","2021-11-28 18:25:35,991658","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1510","2021-11-28 18:25:36,010199","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1511","2021-11-28 18:25:36,383650","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1512","2021-11-28 18:25:40,022017","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1513","2021-11-28 18:25:40,029824","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1514","2021-11-28 18:25:44,050080","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1515","2021-11-28 18:25:44,069346","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1516","2021-11-28 18:25:44,758359","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1517","2021-11-28 18:25:46,820837","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1518","2021-11-28 18:25:48,090263","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1519","2021-11-28 18:25:48,109862","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1520","2021-11-28 18:25:50,093658","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"1521","2021-11-28 18:25:52,130271","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1522","2021-11-28 18:25:52,148778","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1523","2021-11-28 18:25:54,800070","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1524","2021-11-28 18:25:56,170547","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1525","2021-11-28 18:25:56,189293","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1526","2021-11-28 18:25:57,353702","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"1527","2021-11-28 18:26:00,210736","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1528","2021-11-28 18:26:00,229551","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1529","2021-11-28 18:26:03,204537","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"1530","2021-11-28 18:26:04,250005","PcsCompu_63:b6:65","c2:03:04:38:00:00","ARP","60","10.0.0.1 is at 08:00:27:63:b6:65","","","",""
"1531","2021-11-28 18:26:04,272454","PcsCompu_63:b6:65","c2:04:04:48:00:00","ARP","60","10.0.0.3 is at 08:00:27:63:b6:65","","","",""
"1532","2021-11-28 18:26:05,347579","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"1533","2021-11-28 18:26:07,950978","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
